Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
9239,1.29,Premium,I,SI1,61.8,59.0,6.99,6.96,4.31,6429
9601,2.01,Premium,I,SI2,63.0,56.0,8.05,7.96,5.05,11312
2511,1.14,Ideal,J,SI2,61.5,57.0,6.73,6.77,4.15,4212
16432,0.3,Ideal,G,VVS2,62.6,53.0,4.31,4.35,2.71,665
24796,0.34,Ideal,G,VVS2,61.9,57.0,4.44,4.48,2.76,775
16515,0.73,Ideal,G,VVS1,61.6,56.0,5.76,5.79,3.56,3913
1050,1.21,Ideal,H,VVS2,60.4,57.0,6.9,6.93,4.18,7954
15315,1.5,Premium,I,VS2,62.3,59.0,7.24,7.3,4.53,8431
13254,0.74,Very Good,H,SI2,63.1,55.0,5.72,5.78,3.63,2138
1222,0.51,Ideal,G,VVS1,60.4,57.0,5.2,5.22,3.15,1933
21291,0.52,Ideal,F,VS2,61.2,56.0,5.19,5.37,3.2,1625
1255,0.72,Ideal,G,VVS1,61.7,54.8,5.73,5.77,3.55,3548
2606,0.77,Premium,I,VS1,62.6,55.0,5.9,5.85,3.68,2524
10031,0.53,Ideal,F,VVS1,61.4,57.0,5.2,5.23,3.2,2834
10117,0.4,Very Good,E,VVS1,62.8,57.0,4.65,4.71,2.94,1333
24727,1.2,Good,H,SI1,63.6,57.0,6.79,6.74,4.3,5975
25730,2.2,Premium,G,SI1,60.5,55.0,8.49,8.42,5.11,18193
18292,0.3,Good,G,VVS1,64.0,57.0,4.23,4.27,2.72,678
6935,0.33,Ideal,F,VVS1,62.6,54.0,4.44,4.47,2.79,880
19383,1.02,Premium,E,VS2,58.4,57.0,6.64,6.59,3.86,6854
26751,0.91,Very Good,E,SI1,61.9,61.0,6.1,6.12,3.78,4211
6494,0.6,Ideal,G,VS2,60.4,57.0,5.49,5.51,3.32,1861
26089,1.21,Ideal,G,VS1,61.1,58.0,6.9,6.87,4.21,8699
16824,0.6,Ideal,G,VVS2,62.0,57.0,5.41,5.46,3.37,2347
43,0.43,Premium,F,SI1,60.5,60.0,4.88,4.84,2.94,1016
19287,0.38,Ideal,E,IF,62.7,55.0,4.61,4.67,2.91,1433
3836,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15829
9278,1.01,Ideal,D,VVS2,61.1,57.0,6.47,6.49,3.96,10860
10394,0.83,Premium,G,SI1,62.3,58.0,6.01,5.97,3.73,2863
14070,0.35,Ideal,D,VS2,62.5,55.0,4.5,4.55,2.83,829
16149,0.79,Ideal,E,SI1,62.0,57.0,5.92,5.96,3.68,3384
23620,0.9,Very Good,F,SI1,63.7,58.0,6.05,6.1,3.87,3950
19521,0.33,Ideal,F,VVS1,61.1,55.0,4.48,4.52,2.75,854
25242,1.07,Premium,H,VS1,62.5,56.0,6.6,6.52,4.1,5764
23668,0.33,Very Good,I,SI1,62.8,58.0,4.39,4.43,2.77,445
2394,1.0,Very Good,E,VS1,63.2,55.0,6.34,6.29,3.99,7532
19360,0.3,Premium,E,VS2,62.2,60.0,4.28,4.24,2.65,844
25230,0.35,Very Good,D,SI2,63.3,55.0,4.49,4.45,2.83,669
6553,0.75,Premium,I,SI2,61.1,57.0,5.88,5.84,3.58,2070
21282,0.31,Ideal,E,IF,,57.0,4.36,4.39,2.67,1319
4833,1.31,Premium,J,VS2,60.7,58.0,7.1,7.07,4.3,6137
3320,0.9,Good,F,VS2,63.8,55.0,6.09,6.13,3.9,4309
12526,0.27,Very Good,F,VVS1,61.8,56.0,4.15,4.17,2.57,682
15144,0.31,Ideal,G,VVS1,61.6,55.0,4.38,4.42,2.71,789
23712,0.41,Premium,G,SI1,60.3,59.0,4.79,4.76,2.88,923
15694,0.31,Good,E,SI1,63.9,56.0,4.31,4.27,2.74,698
17827,1.21,Very Good,H,SI2,62.1,60.0,6.77,6.82,4.22,5190
25641,2.01,Very Good,H,SI1,62.2,60.0,8.05,8.0,4.99,17434
17090,0.54,Very Good,D,VS2,61.7,58.0,5.16,5.24,3.21,1892
7738,0.4,Good,E,SI1,63.6,57.0,4.69,4.65,2.97,882
15502,1.01,Very Good,E,SI2,62.4,58.0,6.36,6.42,3.99,4355
23778,0.36,Very Good,F,VS2,63.1,57.0,4.53,4.51,2.85,708
7676,0.32,Ideal,G,VS1,62.0,56.0,4.37,4.41,2.72,645
20231,0.33,Premium,G,SI2,62.6,58.0,4.4,4.42,2.76,434
521,0.31,Very Good,F,VS2,63.4,56.0,4.34,4.31,2.74,802
24267,0.71,Ideal,H,VS1,60.3,59.0,5.75,5.79,3.48,2487
24275,0.32,Very Good,E,VVS1,59.0,61.0,4.44,4.47,2.63,748
21417,1.14,Ideal,D,VS1,59.8,57.0,6.83,6.74,4.06,9193
12835,0.3,Very Good,D,VS2,62.5,57.0,4.26,4.28,2.67,670
16880,0.7,Fair,I,SI1,62.0,67.0,5.54,5.5,3.42,1848
20578,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,1637
21357,0.56,Ideal,G,SI2,61.0,57.0,5.34,5.32,3.25,1127
24415,0.51,Ideal,D,VS2,61.5,55.0,5.13,5.18,3.17,1787
4225,0.75,Ideal,E,VS2,61.7,56.0,5.86,5.84,3.61,3150
22557,1.67,Premium,H,SI2,62.6,60.0,7.57,7.52,4.72,8118
13157,0.31,Ideal,G,VS2,62.1,55.0,4.35,4.38,2.71,577
22034,0.49,Very Good,H,VVS2,62.3,57.0,5.02,5.05,3.14,1588
11530,0.33,Ideal,G,VVS2,63.0,57.0,4.42,4.38,2.77,965
9847,0.71,Ideal,F,SI1,62.5,57.0,5.68,5.74,3.57,2262
14909,1.22,Ideal,H,VS1,62.6,56.0,6.83,6.87,4.29,8167
26329,0.3,Ideal,E,VVS2,62.8,55.0,4.28,4.32,2.7,731
26708,0.4,Very Good,J,VS1,63.4,58.0,4.64,4.61,2.93,810
12139,0.72,Ideal,D,SI1,62.2,56.0,5.74,5.77,3.58,2804
13324,0.8,Very Good,F,SI2,61.0,60.0,5.95,5.98,3.64,2460
19386,1.08,Good,E,SI1,58.4,60.0,6.71,6.74,3.93,5575
15408,1.5,Good,J,VS1,,61.0,7.27,7.3,4.42,8347
8094,0.55,Ideal,E,SI1,60.6,56.0,5.3,5.33,3.22,1551
22503,0.9,Very Good,G,SI2,63.1,55.0,6.16,6.13,3.88,3452
537,1.22,Premium,I,VS2,60.3,59.0,6.93,6.87,4.16,6217
11474,0.32,Ideal,G,SI1,60.9,57.0,4.46,4.44,2.71,612
21436,1.62,Very Good,H,SI1,62.8,59.0,7.4,7.45,4.66,10521
24462,0.3,Very Good,G,VVS2,60.4,59.0,4.33,4.35,2.62,598
20844,1.05,Ideal,G,VS1,61.2,57.0,6.51,6.55,4.0,8022
26378,1.6,Ideal,J,VS1,62.1,57.0,7.46,7.54,4.66,8904
2655,1.01,Very Good,D,SI2,63.1,54.0,6.43,6.37,4.04,4338
26449,1.7,Premium,E,SI1,62.3,57.0,7.68,7.6,4.76,15662
16364,0.63,Premium,E,SI1,61.3,58.0,5.57,5.52,3.4,1921
9909,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,1002
3296,1.5,Premium,I,VS2,62.5,59.0,7.3,7.26,4.55,9055
3400,2.03,Very Good,I,SI2,62.8,59.0,8.04,8.08,5.06,13063
10647,0.32,Ideal,I,VVS1,62.4,55.0,4.34,4.38,2.72,589
25799,0.72,Ideal,G,VVS2,61.2,57.0,5.72,5.81,3.53,3126
14785,0.31,Ideal,D,VS1,62.1,57.0,4.35,4.32,2.69,877
18245,0.71,Premium,G,SI1,62.8,61.0,5.64,5.59,3.53,2215
4975,1.22,Ideal,G,VS2,60.1,57.0,6.96,7.01,4.2,9954
17636,0.95,Very Good,J,SI1,,55.0,6.25,6.21,3.95,3154
23447,0.5,Premium,E,VS2,58.1,61.0,5.23,5.17,3.02,1420
19954,0.41,Ideal,G,SI1,62.1,55.0,4.78,4.81,2.98,1110
15678,1.09,Ideal,G,VVS1,62.1,55.0,6.58,6.63,4.1,8778
3680,1.07,Premium,H,SI2,61.2,60.0,6.57,6.53,4.01,4494
10929,0.33,Premium,H,SI1,63.0,58.0,4.42,4.4,2.78,610
3078,0.79,Ideal,H,VS2,62.0,56.0,5.91,5.93,3.67,2967
14305,0.71,Fair,F,SI1,62.6,57.0,5.73,5.68,3.57,2088
4633,0.9,Premium,D,SI2,58.8,59.0,6.28,6.24,3.68,3579
20136,0.32,Very Good,H,VVS2,60.2,60.0,4.45,4.48,2.69,645
18409,0.28,Ideal,E,VVS1,62.0,56.0,4.19,4.23,2.61,646
3633,1.21,Premium,I,SI2,62.3,59.0,6.82,6.77,4.23,4686
3762,1.05,Ideal,E,VS1,62.1,56.0,6.57,6.48,4.05,9160
21505,0.23,Very Good,F,VVS2,62.0,58.0,3.89,3.92,2.42,530
8905,0.31,Ideal,E,VS1,61.8,56.0,4.34,4.37,2.69,734
19173,0.9,Very Good,E,SI1,61.8,59.0,6.11,6.16,3.79,4165
14516,0.71,Ideal,G,VS2,62.4,54.0,5.72,5.76,3.58,2762
3944,1.04,Very Good,I,SI1,62.5,62.0,6.39,6.45,4.01,4175
22207,0.35,Ideal,D,VS2,62.0,55.0,4.47,4.53,2.79,829
16384,2.01,Very Good,F,SI2,60.8,57.0,8.09,8.15,4.94,17244
5226,0.55,Very Good,G,VVS1,60.8,58.0,5.25,5.3,3.21,1838
25806,0.77,Very Good,G,VS1,61.1,54.0,5.91,5.94,3.62,3197
3695,0.4,Very Good,F,SI1,62.8,59.0,4.71,4.72,2.96,737
25965,0.7,Very Good,F,SI1,62.4,56.0,5.63,5.69,3.53,2573
20920,0.82,Premium,H,VS2,62.6,59.0,5.99,5.93,3.73,2939
3050,0.9,Very Good,F,SI1,61.6,56.0,6.14,6.2,3.8,3724
2729,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1235
6797,1.26,Ideal,I,SI1,62.4,56.0,6.93,6.85,4.3,5645
4048,1.01,Ideal,F,I1,62.2,54.0,6.42,6.44,4.0,3377
8100,0.3,Premium,G,VVS2,62.7,56.0,4.31,4.24,2.68,878
9263,0.71,Very Good,J,VS1,62.4,58.0,5.67,5.7,3.55,2061
11293,1.5,Premium,D,SI1,62.1,60.0,7.28,7.22,4.5,11863
9328,1.02,Very Good,J,VS2,59.3,58.0,6.56,6.62,3.91,3796
12575,0.36,Very Good,I,VS1,63.3,56.0,4.56,4.51,2.87,729
21403,0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,625
4497,0.37,Ideal,F,VS1,61.1,57.0,4.61,4.65,2.83,811
22703,0.7,Premium,E,SI1,60.0,59.0,5.79,5.75,3.46,2777
11999,0.32,Good,G,VS1,63.2,55.0,4.37,4.39,2.77,645
20915,1.02,Very Good,F,SI1,63.5,57.0,6.4,6.35,4.05,4678
19152,1.0,Good,E,SI2,63.5,56.0,6.31,6.38,4.03,4620
26698,1.14,Ideal,F,SI2,61.7,56.0,6.71,6.67,4.13,4591
14877,0.31,Good,H,VVS1,63.7,56.0,4.3,4.33,2.75,612
4295,0.7,Premium,F,SI1,,59.0,5.73,5.69,3.55,2423
7571,0.9,Very Good,G,IF,63.1,58.0,6.18,6.09,3.87,5670
22281,0.91,Very Good,D,SI1,62.8,57.0,6.12,6.17,3.86,4303
2504,0.91,Very Good,E,VS2,58.4,63.0,6.31,6.32,3.69,4823
1249,0.41,Ideal,E,VS1,60.4,55.0,4.85,4.89,2.94,1115
2229,0.29,Very Good,D,SI1,59.8,55.0,4.3,4.35,2.58,737
11973,0.9,Good,J,VS2,64.0,61.0,6.04,6.03,3.86,2822
23958,0.32,Ideal,D,VS2,61.8,55.0,4.43,4.41,2.73,842
22338,1.01,Premium,I,SI2,62.1,59.0,6.39,6.42,3.98,3899
14128,0.7,Ideal,I,SI2,61.3,57.0,5.7,5.73,3.5,1961
10934,0.42,Ideal,E,VS2,62.4,55.0,4.83,4.79,3.0,1024
23341,0.91,Very Good,H,VS1,59.4,63.0,6.32,6.28,3.74,4670
8499,1.56,Very Good,J,SI2,61.4,58.0,7.4,7.45,4.56,6662
45,2.0,Good,I,SI1,63.9,57.0,8.01,7.91,5.09,12554
23667,0.31,Premium,F,VS2,59.7,60.0,4.39,4.42,2.63,625
5903,1.21,Premium,H,SI2,61.1,60.0,6.91,6.86,4.21,5082
11812,0.3,Very Good,G,IF,63.0,53.0,4.24,4.3,2.69,895
15225,0.9,Premium,H,VS2,61.3,59.0,6.24,6.19,3.81,4082
19438,2.06,Very Good,J,VS2,61.8,59.0,8.14,8.2,5.05,13948
6425,1.02,Ideal,I,I1,61.7,56.0,6.49,6.44,3.99,2925
18780,1.21,Premium,D,VS1,62.6,56.0,6.83,6.74,4.25,10706
9751,1.01,Premium,E,SI2,62.5,60.0,6.42,6.39,4.0,4434
26774,0.4,Ideal,E,VVS2,62.6,54.0,4.71,4.74,2.96,1106
12694,0.41,Ideal,F,VS2,62.1,56.0,4.79,4.74,2.96,1107
6617,1.0,Good,J,VS1,,64.0,6.63,6.51,3.82,3920
14487,0.5,Premium,H,VVS1,62.5,58.0,5.05,5.1,3.17,1710
20593,1.08,Premium,H,I1,61.7,59.0,6.54,6.59,4.05,3118
11069,0.35,Very Good,D,VVS2,60.0,56.0,4.61,4.63,2.77,1162
15055,1.01,Good,E,SI1,63.4,59.0,6.34,6.38,4.03,4912
1284,1.01,Very Good,F,SI1,60.7,58.0,6.4,6.51,3.92,5248
4442,0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,4466
7029,0.33,Ideal,I,IF,61.7,55.0,4.45,4.49,2.76,675
9062,0.5,Ideal,E,VVS2,62.2,54.0,5.09,5.11,3.17,2889
4019,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,552
25434,0.37,Ideal,D,VVS2,62.4,56.0,4.56,4.64,2.87,857
6452,0.59,Ideal,G,IF,59.5,58.0,5.49,5.57,3.29,2551
6368,0.3,Very Good,E,VS2,62.4,56.0,4.26,4.33,2.68,658
21994,0.9,Very Good,F,VS2,63.4,58.0,6.07,6.11,3.86,4400
21525,0.36,Premium,E,VS2,61.8,58.0,4.57,4.52,2.81,1013
2990,1.23,Ideal,G,VVS1,61.2,56.0,6.94,6.9,4.23,11182
9950,0.59,Very Good,F,VS2,61.8,58.0,5.35,5.4,3.32,1723
14980,1.14,Very Good,G,VS2,63.2,56.0,6.67,6.63,4.2,6435
25214,0.4,Premium,D,SI1,60.9,60.0,4.74,4.78,2.9,689
6434,1.55,Premium,H,VS2,62.7,57.0,7.42,7.36,4.63,10827
7366,1.25,Ideal,G,SI2,61.1,55.0,6.95,6.99,4.26,6371
24186,0.57,Very Good,J,IF,59.8,59.0,5.39,5.41,3.23,1592
6151,0.7,Good,F,VS1,64.0,57.0,5.62,5.54,3.57,2441
7245,1.22,Ideal,H,VVS2,62.2,56.0,6.83,6.87,4.26,8014
25122,1.21,Premium,I,VS2,61.6,61.0,6.86,6.8,4.21,4669
3036,0.33,Ideal,H,VS2,60.6,56.0,4.51,4.54,2.74,539
1246,1.7,Ideal,F,VS2,62.3,56.0,7.61,7.65,4.75,17892
13517,0.78,Ideal,I,VS2,60.9,57.0,5.97,5.92,3.62,2422
12661,0.71,Ideal,G,SI1,60.5,56.4,5.76,5.8,3.5,2751
20903,0.3,Ideal,F,VS1,61.5,55.0,4.31,4.34,2.66,612
3767,0.83,Ideal,E,VS2,61.3,56.0,6.06,6.08,3.72,4271
3445,0.3,Ideal,E,VS2,61.5,55.0,4.4,4.32,2.68,844
24304,0.9,Very Good,G,SI2,64.2,60.0,6.02,6.09,3.89,3437
7845,1.21,Very Good,F,VS2,60.1,55.0,6.91,7.01,4.18,8711
9398,1.11,Ideal,I,SI1,61.7,57.0,6.61,6.64,4.09,6090
2953,0.7,Premium,G,SI1,60.3,58.0,5.73,5.77,3.47,2170
15517,0.39,Ideal,F,VS1,60.9,56.0,4.75,4.68,2.87,956
16246,1.27,Good,J,VS1,63.4,60.0,6.8,6.85,4.33,5588
13286,2.01,Premium,I,SI1,62.4,61.0,8.01,7.99,4.99,15707
1590,0.31,Premium,E,VS1,60.0,59.0,4.38,4.42,2.64,734
21605,1.07,Ideal,F,SI1,60.6,57.0,6.62,6.67,1.07,5909
9232,0.9,Good,F,SI2,58.0,57.0,6.34,6.41,3.7,3770
19789,0.41,Premium,H,VVS1,60.4,58.0,4.79,4.85,2.91,1043
18265,1.05,Ideal,G,VS1,62.0,56.0,6.53,6.47,4.03,7063
4385,0.32,Ideal,F,IF,62.5,54.0,4.38,4.42,2.75,943
21087,1.08,Premium,G,VS2,62.4,57.0,6.56,6.49,4.07,6532
18115,1.51,Very Good,F,VS2,62.5,58.0,7.21,7.36,4.55,14165
20396,1.06,Very Good,G,VVS2,62.9,56.0,6.56,6.6,4.14,7695
3863,1.07,Premium,E,VS1,62.0,60.0,6.58,6.49,4.05,7909
26011,0.7,Ideal,G,VVS2,61.6,57.0,5.74,5.71,3.53,3725
6157,0.91,Ideal,E,SI2,61.5,56.0,6.2,6.23,3.82,3968
16907,1.37,Premium,H,VS2,60.9,59.0,7.22,7.17,4.38,6337
14068,1.2,Good,D,SI2,62.2,65.0,6.75,6.7,4.18,6344
5733,0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,790
14355,0.41,Very Good,G,VS2,61.0,56.0,4.81,4.83,2.94,827
16112,0.34,Premium,I,VVS2,61.5,60.0,4.49,4.45,2.75,765
1012,1.01,Premium,E,VS2,59.3,59.0,6.59,6.54,3.89,5882
26346,0.75,Premium,H,VS1,58.9,62.0,5.96,5.93,3.5,2588
22402,0.27,Ideal,E,VS1,61.6,57.0,4.12,4.16,2.55,470
22715,2.03,Fair,H,SI1,65.4,58.0,7.91,7.88,5.16,14646
22315,1.0,Premium,E,SI2,61.0,59.0,6.4,6.33,3.88,3450
22853,0.35,Premium,H,VVS1,,59.0,4.57,4.61,2.75,798
21187,0.4,Premium,F,VS1,61.5,59.0,4.76,4.71,2.91,1050
12844,2.01,Good,G,SI1,60.3,60.0,8.07,8.18,4.9,18625
25696,1.0,Very Good,D,SI1,62.2,58.0,6.34,6.45,3.98,5621
8427,1.5,Very Good,D,SI2,63.1,56.0,7.17,7.28,4.56,9783
12006,1.62,Ideal,E,VS2,61.4,57.0,7.54,7.58,4.64,16358
23894,1.5,Premium,I,VS2,62.3,60.0,7.25,7.19,4.5,9479
21250,0.7,Good,F,SI1,,59.0,5.58,5.64,3.56,1988
8387,1.2,Very Good,D,SI2,63.5,59.0,6.61,6.56,4.18,4758
26292,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,2469
19757,1.44,Fair,H,VS1,58.1,69.0,7.49,7.34,4.32,7338
18188,1.5,Premium,F,VS2,,59.0,7.37,7.35,4.5,11255
20294,1.24,Very Good,I,VS1,61.4,63.0,6.89,6.88,4.23,5444
19114,0.3,Ideal,D,SI1,61.9,55.0,4.32,4.34,2.68,524
7813,0.3,Ideal,G,VS1,62.9,57.0,4.31,4.28,2.7,776
22392,0.9,Very Good,H,VS2,61.6,63.0,6.14,6.1,3.77,3810
12402,0.64,Ideal,F,VVS2,60.9,56.0,5.57,5.59,3.4,3217
23696,1.0,Good,E,VS2,61.5,62.0,6.37,6.42,3.93,6073
10724,0.73,Ideal,G,VVS2,62.2,55.0,5.74,5.77,3.58,3183
1428,0.41,Fair,I,VS1,65.3,58.0,4.62,4.66,3.03,735
10116,1.03,Fair,G,SI2,65.6,58.0,6.3,6.26,4.12,3765
7419,0.24,Very Good,E,VVS2,62.8,58.0,3.92,3.95,2.47,478
24667,1.59,Premium,F,VS2,60.2,60.0,7.59,7.62,4.58,15461
18613,0.75,Very Good,I,VVS2,62.0,59.0,5.81,5.83,3.61,2749
15186,1.01,Premium,F,VS2,62.1,60.0,6.36,6.43,3.97,5988
11002,0.7,Ideal,H,VS1,61.7,55.0,5.69,5.72,3.52,3004
20357,1.02,Premium,G,SI1,61.0,59.0,6.48,6.44,3.94,4718
23147,0.41,Very Good,G,VS2,61.4,57.0,4.76,4.81,2.94,800
16687,0.5,Ideal,G,VS1,62.0,54.0,5.11,5.15,3.18,1569
14861,0.9,Very Good,E,SI2,63.4,62.0,6.02,6.0,3.81,3084
5748,1.22,Very Good,J,VS2,60.8,56.0,6.95,6.91,4.21,5160
5248,0.44,Ideal,D,VS1,62.3,55.0,4.88,4.84,3.03,1294
8809,0.4,Very Good,D,SI2,63.1,56.0,4.67,4.65,2.94,798
16920,0.38,Ideal,F,VVS2,61.7,55.4,4.66,4.68,2.88,1010
12154,1.67,Ideal,H,SI1,61.6,55.0,7.68,7.62,4.71,11678
25150,0.71,Ideal,E,SI1,61.5,57.0,5.7,5.75,3.52,2654
7989,1.64,Very Good,F,SI2,63.2,57.0,7.56,7.47,4.75,8357
2588,2.03,Ideal,G,SI1,63.0,56.0,8.04,7.99,5.05,12618
7990,1.07,Very Good,E,SI2,61.7,58.0,6.54,6.56,4.04,5304
6455,0.3,Ideal,I,VVS1,62.4,56.0,4.3,4.32,2.69,552
21593,0.36,Ideal,D,SI1,61.6,56.0,4.54,4.58,2.81,663
14829,1.02,Ideal,F,VS2,61.5,57.0,6.48,6.5,3.99,6306
7880,0.31,Ideal,E,SI1,61.5,55.0,4.37,4.41,2.7,660
20569,0.4,Premium,H,VVS1,61.8,58.0,4.72,4.69,2.91,1088
4505,1.62,Ideal,J,SI1,62.4,53.2,7.47,7.51,4.68,8075
3161,1.21,Very Good,G,VVS2,60.4,56.0,6.96,6.91,4.19,9878
14121,0.4,Ideal,G,SI1,61.0,55.0,4.76,4.81,2.92,855
10545,1.02,Good,H,SI2,63.1,59.0,6.37,6.43,4.04,4207
20820,0.31,Very Good,G,SI1,61.9,56.0,4.34,4.38,2.7,462
14970,0.42,Premium,E,SI1,60.0,61.0,4.88,4.85,2.92,953
9052,0.43,Premium,H,VS2,61.9,55.0,4.95,4.8,3.02,1016
14865,0.38,Ideal,I,VS1,61.5,53.9,4.66,4.7,2.89,703
24191,0.3,Ideal,G,VS2,61.3,56.0,4.28,4.3,2.63,526
14586,1.2,Ideal,I,VS1,62.8,55.0,6.79,6.75,4.25,6774
11029,1.5,Premium,H,VS1,62.1,59.0,7.27,7.31,4.53,11088
4103,0.34,Premium,F,SI1,59.3,60.0,4.52,4.58,2.7,566
9622,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,453
9788,0.34,Very Good,F,SI1,59.4,62.0,4.54,4.59,2.71,566
12386,1.01,Very Good,E,SI1,62.6,57.0,6.36,6.41,4.0,4912
19225,0.59,Very Good,H,VS1,62.1,55.0,5.37,5.41,3.35,1757
7992,2.21,Ideal,D,SI2,62.0,57.0,8.36,8.31,5.18,16558
4846,1.21,Ideal,H,VS2,62.4,59.0,6.81,6.79,4.24,7236
23873,0.71,Good,G,VVS1,62.7,61.0,5.64,5.68,3.55,3072
26628,0.46,Ideal,G,VVS1,61.6,55.0,5.0,5.03,3.09,1800
19606,0.81,Very Good,H,VS1,63.6,57.0,5.87,5.9,3.74,3104
20647,0.74,Ideal,G,VVS1,62.1,56.0,5.78,5.82,3.6,3388
17524,0.33,Ideal,E,VS2,60.6,55.0,4.48,4.5,2.72,723
17141,0.71,Very Good,F,VS2,59.6,56.0,5.84,5.88,3.49,2994
524,1.04,Ideal,F,SI1,59.9,56.0,6.64,6.58,3.96,4403
18228,1.2,Premium,H,SI1,62.1,55.0,6.79,6.74,4.2,5746
17647,0.62,Premium,G,VS2,62.2,55.0,5.51,5.46,3.41,1823
2273,0.37,Premium,E,VS2,61.5,58.0,4.61,4.66,2.85,811
3591,0.3,Premium,D,SI1,62.2,61.0,4.28,4.24,2.65,709
11055,1.71,Ideal,J,VVS2,,59.0,7.65,7.68,4.72,10945
5520,1.7,Very Good,G,VS2,61.9,55.0,7.64,7.68,4.74,18107
22501,1.06,Premium,D,SI1,58.9,61.0,6.69,6.63,3.92,5983
25591,1.01,Ideal,F,VS2,60.3,56.0,6.5,6.56,3.94,6672
14298,0.5,Good,D,SI2,57.1,63.0,5.23,5.27,3.0,1141
15675,0.45,Fair,G,VS1,66.3,56.0,4.82,4.65,3.14,1027
6220,0.53,Ideal,G,IF,61.9,56.0,5.18,5.22,3.21,2247
10105,0.3,Very Good,G,VS1,61.2,59.0,4.28,4.32,2.63,605
11213,0.81,Premium,E,SI2,60.1,59.0,6.09,6.03,3.65,2368
10103,1.01,Fair,E,SI2,64.6,59.0,6.22,6.18,4.01,3294
13442,0.72,Ideal,E,VS2,60.8,57.0,5.79,5.82,3.53,3091
14839,2.02,Ideal,J,SI2,62.2,57.0,8.11,8.18,5.07,12736
16086,0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,2599
25180,0.51,Very Good,G,VS2,63.4,55.0,5.06,5.03,3.2,1443
1492,1.03,Ideal,G,VS1,,57.0,6.44,6.47,4.01,6558
9676,0.3,Premium,D,SI1,62.1,59.0,4.29,4.31,2.67,515
2200,0.31,Premium,I,SI1,61.5,59.0,4.37,4.35,2.68,523
16969,0.32,Premium,I,VS1,,60.0,4.46,4.44,2.66,648
2967,0.28,Ideal,F,VVS2,61.4,57.0,4.2,4.24,2.59,642
16952,0.31,Very Good,G,VVS1,59.9,62.0,4.35,4.37,2.61,816
8294,0.74,Ideal,F,VVS2,61.5,55.0,5.85,5.82,3.59,3879
14372,0.32,Ideal,G,VVS2,61.9,57.0,4.38,4.41,2.72,730
15352,1.29,Premium,G,VS1,62.4,58.0,6.89,6.86,4.29,9354
14599,0.9,Good,D,SI2,59.5,62.0,6.2,6.23,3.7,3798
17895,0.9,Very Good,H,VS2,,61.0,6.14,6.21,3.78,3878
4612,1.76,Ideal,I,VVS2,60.2,58.0,7.84,7.87,4.73,14065
4121,1.0,Very Good,E,SI2,62.5,59.0,6.31,6.37,3.96,4308
20054,1.54,Premium,F,SI1,60.9,59.0,7.56,7.46,4.57,11897
21408,1.01,Good,G,VS2,63.2,57.0,6.3,6.35,4.0,5599
5565,0.38,Ideal,E,VS1,61.9,55.2,4.62,4.65,2.87,979
19943,0.45,Ideal,H,VS1,62.0,54.0,4.92,4.95,3.06,888
6949,1.28,Good,G,SI1,57.6,62.0,7.17,7.13,4.12,6175
13609,0.7,Very Good,H,SI2,63.4,55.0,5.59,5.64,3.56,2094
24150,0.54,Ideal,D,VS2,61.3,56.0,5.22,5.26,3.21,1892
15526,0.41,Good,I,SI2,63.5,57.0,4.7,4.72,2.99,539
7844,0.33,Ideal,E,VS2,61.9,56.0,4.46,4.43,2.75,928
11852,0.36,Premium,F,SI1,61.1,60.0,4.62,4.57,2.81,616
25930,0.76,Very Good,F,VS2,62.5,58.0,5.79,5.83,3.63,3238
10095,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,2369
20651,0.7,Ideal,F,VS1,61.6,55.0,5.68,5.71,3.51,3399
18675,0.41,Ideal,I,SI1,61.6,56.0,4.79,4.82,2.96,639
12921,1.0,Premium,G,SI2,62.9,60.0,6.35,6.3,3.98,4227
11231,1.01,Fair,F,VS2,65.5,62.0,6.19,6.23,4.07,5501
25524,0.9,Very Good,H,VVS2,59.7,62.0,6.2,6.23,3.71,4842
20170,1.57,Ideal,I,SI1,61.9,55.0,7.38,7.44,4.59,11040
22558,0.4,Ideal,E,SI2,61.3,56.0,4.75,4.78,2.92,629
477,2.03,Very Good,I,VS1,63.2,60.0,8.01,7.98,5.05,15086
18037,1.0,Ideal,E,SI1,61.4,58.0,6.41,6.43,3.94,5555
21454,1.01,Premium,E,IF,62.6,58.0,6.37,6.44,4.01,11387
22519,0.42,Ideal,G,VVS1,61.1,56.0,4.87,4.82,2.96,1235
9011,0.7,Ideal,H,VS2,61.9,56.0,5.68,5.73,3.53,3656
